42.00,81.81,83.60,81.00,78.00,78.00,80.50,78.00,78.00,80.50,78.00,78.00,80.21,78.00,78.00,79.39,78.00,78.00,79.39,78.00,78.00,80.50,78.00,78.00,80.50
42.00,81.92,83.06,81.00,79.50,79.50,79.69,79.50,79.50,80.31,79.50,79.50,80.00,79.50,79.50,80.79,79.50,79.50,81.08,79.50,79.50,80.31,79.50,79.50,80.31
42.00,82.02,84.49,84.00,81.00,81.00,80.93,81.00,81.00,81.37,81.00,81.00,82.25,81.00,81.00,81.56,81.00,81.00,81.56,81.00,81.00,81.66,81.00,81.00,81.37
42.00,82.11,85.06,85.50,82.50,82.50,82.55,82.50,82.50,82.55,82.50,82.50,81.96,82.50,82.50,82.86,82.50,82.50,83.16,82.50,82.50,82.55,82.50,82.50,82.25
42.00,82.17,86.98,87.00,84.00,84.00,84.19,84.00,84.00,83.19,84.00,84.00,84.19,84.00,84.00,83.16,84.00,84.00,83.16,84.00,84.00,83.19,84.00,84.00,83.52
42.00,82.17,87.65,88.50,85.50,85.50,83.78,85.50,85.50,84.40,85.50,85.50,84.72,85.50,85.50,84.72,85.50,85.50,84.72,85.50,85.50,84.40,85.50,85.50,84.40
42.00,82.33,88.42,90.00,87.00,87.00,86.34,87.00,87.00,85.04,87.00,87.00,84.72,87.00,87.00,85.04,87.00,87.00,85.04,87.00,87.00,85.04,87.00,87.00,85.04
42.00,82.69,89.67,90.00,87.00,87.00,85.93,87.00,87.00,86.34,87.00,87.00,85.68,87.00,87.00,85.68,87.00,87.00,85.68,87.00,87.00,86.34,87.00,87.00,86.34
42.00,83.17,90.29,90.00,87.00,87.00,87.34,87.00,87.00,87.00,87.00,87.00,86.67,87.00,87.00,87.00,87.00,87.00,87.31,87.00,87.00,87.00,87.00,87.00,87.00
42.00,83.83,91.50,90.00,87.00,87.00,87.00,87.00,87.00,87.63,87.00,87.00,87.63,87.00,87.00,88.02,87.00,87.00,87.67,87.00,87.00,87.63,87.00,87.00,87.63
42.00,84.82,92.32,91.50,88.50,88.50,90.22,87.00,87.00,88.71,87.00,87.00,89.06,87.00,87.00,88.91,87.00,87.00,88.91,87.00,87.00,88.71,87.00,87.00,88.71
42.00,86.01,92.47,93.00,88.50,88.50,89.23,88.50,88.50,89.56,88.50,88.50,89.56,88.50,88.50,90.22,88.50,88.50,90.90,88.50,88.50,89.56,88.50,88.50,89.56
42.00,87.30,93.92,94.50,90.00,90.00,90.56,90.00,90.00,91.24,91.50,91.50,90.84,90.00,90.00,90.22,90.00,90.00,89.56,90.00,90.00,91.24,90.00,90.00,91.24
42.00,88.72,94.05,96.00,91.50,91.50,90.90,91.50,91.50,90.56,93.00,93.00,89.89,91.50,91.50,90.90,91.50,91.50,91.24,91.50,91.50,90.56,91.50,91.50,90.22
42.00,90.20,94.74,96.00,93.00,93.00,92.27,93.00,93.00,91.58,93.00,93.00,91.58,93.00,93.00,91.58,93.00,93.00,91.58,93.00,93.00,91.58,93.00,93.00,91.58
42.00,91.51,95.04,96.00,93.00,93.00,90.90,93.00,93.00,91.92,93.00,93.00,92.27,93.00,93.00,92.62,93.00,93.00,92.62,93.00,93.00,92.27,93.00,93.00,92.27
42.00,92.71,96.09,96.00,93.00,93.00,91.24,93.00,93.00,92.62,93.00,93.00,93.21,93.00,93.00,92.62,93.00,93.00,92.98,93.00,93.00,92.62,93.00,93.00,92.62
42.00,93.75,96.54,96.00,93.00,93.00,91.92,93.00,93.00,92.62,93.00,93.00,93.33,93.00,93.00,92.62,93.00,93.00,92.27,93.00,93.00,92.62,93.00,93.00,92.98
42.00,94.67,96.42,96.00,91.50,91.50,95.53,93.00,93.00,93.33,93.00,93.00,93.88,93.00,93.00,93.69,93.00,93.00,93.69,93.00,93.00,93.88,93.00,93.00,93.88
