40.00,81.82,84.79,81.00,78.00,78.00,81.25,78.00,78.00,80.62,79.50,79.50,79.69,78.00,78.00,80.79,78.00,78.00,80.79,78.00,78.00,80.62,78.00,78.00,80.31
40.00,82.53,83.93,82.50,79.50,79.50,81.66,79.50,79.50,81.66,79.50,79.50,81.66,79.50,79.50,81.25,79.50,79.50,81.25,79.50,79.50,81.66,79.50,79.50,81.66
40.00,83.22,83.87,85.50,82.50,82.50,80.31,81.00,81.00,80.62,81.00,81.00,80.31,82.50,82.50,80.31,81.00,81.00,80.62,81.00,81.00,80.62,81.00,81.00,80.62
40.00,83.85,84.14,87.00,84.00,84.00,80.93,82.50,82.50,80.62,82.50,82.50,80.93,84.00,84.00,81.08,82.50,82.50,81.37,82.50,82.50,80.93,82.50,82.50,80.93
40.00,84.48,85.39,87.00,84.00,84.00,82.25,84.00,84.00,82.55,84.00,84.00,82.25,84.00,84.00,83.19,84.00,84.00,83.19,84.00,84.00,82.25,84.00,84.00,82.25
40.00,85.19,86.63,87.00,84.00,84.00,84.09,84.00,84.00,83.78,84.00,84.00,83.47,84.00,84.00,83.78,84.00,84.00,83.78,84.00,84.00,83.78,84.00,84.00,83.78
40.00,85.92,87.29,87.00,84.00,84.00,84.72,84.00,84.00,84.72,84.00,84.00,84.40,84.00,84.00,83.47,84.00,84.00,83.47,84.00,84.00,84.72,84.00,84.00,84.72
40.00,86.65,88.76,87.00,84.00,84.00,85.68,84.00,84.00,84.72,84.00,84.00,85.68,84.00,84.00,85.68,84.00,84.00,85.36,84.00,84.00,85.36,84.00,84.00,85.36
40.00,87.37,88.96,88.50,85.50,85.50,86.38,84.00,84.00,86.01,84.00,84.00,86.01,84.00,84.00,85.36,84.00,84.00,85.36,84.00,84.00,86.01,84.00,84.00,86.01
40.00,88.05,88.90,90.00,87.00,87.00,86.01,85.50,85.50,86.67,85.50,85.50,88.02,85.50,85.50,87.00,85.50,85.50,87.00,85.50,85.50,86.67,85.50,85.50,86.67
40.00,88.57,89.02,91.50,87.00,87.00,86.69,87.00,87.00,86.34,88.50,88.50,86.01,88.50,88.50,86.01,87.00,87.00,86.01,87.00,87.00,86.01,87.00,87.00,86.01
40.00,88.99,88.97,91.50,88.50,88.50,86.01,88.50,88.50,85.68,88.50,88.50,86.01,88.50,88.50,85.68,88.50,88.50,86.01,88.50,88.50,85.68,88.50,88.50,85.68
40.00,89.38,88.42,90.00,88.50,88.50,86.01,88.50,88.50,86.34,88.50,88.50,86.34,88.50,88.50,86.01,88.50,88.50,85.68,88.50,88.50,86.34,88.50,88.50,86.34
40.00,89.78,88.22,88.50,87.00,87.00,86.08,87.00,87.00,86.38,87.00,87.00,86.67,87.00,87.00,85.68,87.00,87.00,85.68,87.00,87.00,86.38,87.00,87.00,86.38
