25.00,94.44,92.16,91.50,88.50,88.50,89.86,88.50,88.50,89.44,88.50,88.50,89.86,88.50,88.50,90.28,88.50,88.50,89.70,88.50,88.50,89.86,88.50,88.50,89.44
25.00,94.10,90.46,91.50,88.50,88.50,88.62,88.50,88.50,87.94,87.00,87.00,87.51,88.50,88.50,88.37,88.50,88.50,89.25,88.50,88.50,87.51,88.50,88.50,87.94
25.00,93.60,89.62,90.00,88.50,88.50,86.67,88.50,88.50,87.09,87.00,87.00,86.25,88.50,88.50,86.67,87.00,87.00,87.09,87.00,87.00,86.67,88.50,88.50,86.67
25.00,93.12,89.62,90.00,88.50,88.50,87.03,88.50,88.50,87.42,87.00,87.00,87.03,87.00,87.00,87.09,87.00,87.00,87.51,87.00,87.00,87.03,87.00,87.00,87.03
25.00,92.62,89.09,88.50,87.00,87.00,86.67,87.00,87.00,86.67,87.00,87.00,86.67,87.00,87.00,86.25,87.00,87.00,85.84,87.00,87.00,86.25,87.00,87.00,86.25
25.00,92.17,89.09,87.00,85.50,85.50,87.03,85.50,85.50,87.42,85.50,85.50,87.82,85.50,85.50,87.51,87.00,87.00,87.51,85.50,85.50,87.42,85.50,85.50,87.42
25.00,91.79,88.65,87.00,85.50,85.50,86.67,85.50,85.50,87.09,85.50,85.50,85.84,85.50,85.50,86.67,85.50,85.50,86.67,85.50,85.50,86.67,85.50,85.50,86.67
25.00,91.49,88.67,87.00,85.50,85.50,87.03,85.50,85.50,87.03,87.00,87.00,87.03,85.50,85.50,86.25,87.00,87.00,86.25,85.50,85.50,87.03,85.50,85.50,87.03
25.00,91.40,88.30,88.50,87.00,87.00,86.25,87.00,87.00,86.25,87.00,87.00,87.51,87.00,87.00,87.42,87.00,87.00,87.03,87.00,87.00,87.09,87.00,87.00,86.67
25.00,91.31,88.28,88.50,87.00,87.00,86.64,87.00,87.00,86.64,87.00,87.00,87.42,87.00,87.00,86.67,87.00,87.00,86.67,87.00,87.00,87.42,87.00,87.00,86.64
25.00,91.19,89.46,90.00,87.00,87.00,87.09,87.00,87.00,87.09,87.00,87.00,88.37,87.00,87.00,87.42,87.00,87.00,87.82,87.00,87.00,87.94,87.00,87.00,87.51
25.00,91.04,89.49,90.00,87.00,87.00,87.82,87.00,87.00,88.22,88.50,88.50,88.22,87.00,88.50,88.37,87.00,87.00,87.51,88.50,88.50,87.82,88.50,88.50,87.82
25.00,90.85,89.46,90.00,88.50,88.50,88.37,88.50,88.50,90.15,88.50,88.50,86.67,88.50,88.50,87.51,88.50,88.50,88.22,88.50,88.50,87.51,88.50,88.50,87.94
25.00,90.76,89.95,90.00,88.50,88.50,87.94,88.50,88.50,87.51,88.50,88.50,82.29,88.50,88.50,87.94,88.50,88.50,87.51,88.50,88.50,88.22,88.50,88.50,87.51
25.00,90.66,89.48,90.00,88.50,88.50,88.37,88.50,88.50,89.25,88.50,88.50,79.23,88.50,88.50,87.94,88.50,88.50,88.37,88.50,88.50,88.81,88.50,88.50,88.81
25.00,90.51,89.88,90.00,88.50,88.50,87.09,46.50,46.50,80.00,87.00,87.00,82.67,88.50,88.50,88.22,88.50,88.50,87.82,88.50,88.50,88.62,88.50,88.50,88.62
25.00,90.42,90.66,90.00,88.50,88.50,89.03,49.50,51.00,88.62,52.50,52.50,81.92,87.00,87.00,88.81,88.50,88.50,88.81,88.50,88.50,88.22,88.50,88.50,88.62
25.00,90.46,91.50,90.00,88.50,88.50,88.81,52.50,52.50,81.58,54.00,54.00,77.02,87.00,88.50,89.03,88.50,88.50,89.44,88.50,88.50,89.86,88.50,88.50,89.44
25.00,90.57,90.83,90.00,88.50,88.50,91.13,52.50,52.50,84.62,57.00,57.00,77.38,88.50,88.50,90.70,88.50,88.50,90.70,88.50,88.50,90.70,88.50,88.50,90.70
25.00,90.77,90.46,91.50,88.50,88.50,90.28,54.00,54.00,77.75,57.00,57.00,77.02,90.00,90.00,91.56,90.00,90.00,92.00,88.50,88.50,90.28,88.50,88.50,90.28
25.00,90.90,90.85,91.50,91.50,91.50,89.86,55.50,55.50,84.23,58.50,58.50,77.38,91.50,91.50,89.86,91.50,91.50,90.28,91.50,91.50,90.28,91.50,91.50,90.70
25.00,91.04,92.29,91.50,93.00,93.00,91.13,55.50,55.50,83.83,94.50,94.50,79.23,93.00,93.00,91.56,94.50,94.50,91.13,93.00,93.00,91.13,94.50,94.50,91.56
25.00,91.24,92.62,91.50,94.50,94.50,92.88,94.50,94.50,86.25,94.50,94.50,85.36,94.50,94.50,92.44,94.50,94.50,92.88,94.50,94.50,93.33,94.50,94.50,93.33
25.00,91.34,92.77,93.00,94.50,94.50,92.00,94.50,94.50,83.83,93.00,93.00,95.17,94.50,93.00,91.56,94.50,94.50,92.00,94.50,94.50,91.13,94.50,94.50,91.13
25.00,91.53,92.70,93.00,93.00,93.00,93.33,93.00,93.00,86.67,93.00,93.00,94.24,93.00,93.00,93.67,93.00,93.00,93.24,93.00,93.00,93.33,93.00,93.00,93.33
25.00,91.72,92.36,93.00,93.00,93.00,92.44,93.00,93.00,94.09,91.50,91.50,92.44,91.50,91.50,92.88,91.50,91.50,92.88,91.50,91.50,92.44,91.50,91.50,92.44
25.00,91.85,91.80,93.00,91.50,91.50,92.44,91.50,91.50,92.44,91.50,91.50,91.56,91.50,91.50,92.00,91.50,91.50,92.95,91.50,91.50,92.44,91.50,91.50,92.44
25.00,91.93,92.13,93.00,91.50,91.50,90.70,91.50,91.50,90.28,91.50,91.50,90.70,91.50,91.50,91.13,91.50,91.50,85.02,91.50,91.50,90.70,91.50,91.50,90.28
25.00,91.94,92.82,91.50,91.50,91.50,90.61,90.00,90.00,91.07,91.50,91.50,90.61,91.50,91.50,89.03,91.50,91.50,89.44,90.00,90.00,91.07,90.00,90.00,91.07
25.00,92.02,93.68,91.50,90.00,90.00,91.56,90.00,90.00,90.70,90.00,90.00,91.56,90.00,90.00,91.56,90.00,90.00,91.56,90.00,90.00,91.13,90.00,90.00,91.13
25.00,92.13,92.28,91.50,90.00,90.00,91.13,90.00,90.00,91.56,90.00,90.00,92.00,90.00,90.00,90.28,90.00,90.00,90.28,90.00,90.00,92.00,90.00,90.00,92.00
25.00,92.22,90.65,91.50,90.00,90.00,89.44,90.00,90.00,88.62,90.00,90.00,88.62,90.00,90.00,89.70,90.00,90.00,90.15,90.00,90.00,88.62,90.00,90.00,88.62
25.00,92.32,89.75,91.50,90.00,90.00,89.25,90.00,90.00,89.70,90.00,90.00,88.81,90.00,90.00,89.03,90.00,90.00,88.62,90.00,90.00,88.81,90.00,90.00,89.70
25.00,92.42,88.92,90.00,90.00,90.00,88.37,90.00,90.00,87.94,90.00,90.00,87.51,90.00,90.00,87.51,90.00,90.00,87.09,90.00,90.00,87.94,90.00,90.00,87.94
25.00,92.42,88.50,88.50,88.50,88.50,87.09,88.50,88.50,87.51,88.50,88.50,86.67,88.50,88.50,86.67,88.50,88.50,87.09,88.50,88.50,86.67,88.50,88.50,86.67
25.00,92.38,88.07,85.50,87.00,87.00,86.67,87.00,87.00,87.09,85.50,85.50,86.67,85.50,85.50,87.09,85.50,85.50,87.51,87.00,87.00,87.09,87.00,87.00,87.09
25.00,92.24,87.69,84.00,84.00,84.00,85.02,85.50,85.50,85.84,84.00,84.00,85.43,84.00,84.00,85.84,84.00,84.00,86.25,84.00,84.00,85.43,84.00,84.00,85.43
25.00,92.04,87.66,85.50,82.50,82.50,86.25,84.00,84.00,85.43,84.00,84.00,86.67,84.00,84.00,86.25,84.00,84.00,86.67,84.00,84.00,86.25,84.00,84.00,86.25
25.00,91.84,87.68,85.50,82.50,84.00,85.84,84.00,84.00,87.42,84.00,84.00,85.43,84.00,84.00,85.84,84.00,84.00,85.84,84.00,84.00,85.43,84.00,84.00,85.84
25.00,91.55,88.10,87.00,84.00,84.00,85.84,84.00,84.00,85.84,85.50,85.50,85.02,85.50,85.50,85.84,85.50,85.50,85.84,85.50,85.50,85.43,85.50,85.50,85.43
25.00,91.24,88.18,90.00,85.50,85.50,85.84,85.50,87.00,86.67,87.00,87.00,86.67,87.00,87.00,86.25,87.00,87.00,85.84,87.00,87.00,86.67,87.00,87.00,86.67
25.00,90.96,88.83,91.50,88.50,88.50,86.25,88.50,88.50,86.25,88.50,88.50,86.25,88.50,88.50,86.67,88.50,88.50,87.03,88.50,88.50,86.25,88.50,88.50,86.25
25.00,90.53,88.48,91.50,90.00,90.00,87.09,90.00,90.00,87.09,90.00,90.00,86.25,90.00,90.00,87.09,88.50,88.50,87.51,90.00,90.00,86.67,90.00,90.00,86.67
25.00,89.94,88.45,90.00,90.00,90.00,86.25,90.00,90.00,86.25,90.00,90.00,87.09,90.00,90.00,86.67,88.50,88.50,87.03,90.00,90.00,87.09,90.00,90.00,86.25
25.00,89.44,88.85,88.50,88.50,88.50,87.09,88.50,88.50,86.25,88.50,88.50,86.67,88.50,88.50,86.67,88.50,88.50,86.67,88.50,88.50,86.67,88.50,88.50,86.67
25.00,89.04,89.65,87.00,85.50,85.50,87.82,85.50,85.50,87.42,87.00,87.00,88.37,87.00,87.00,87.51,87.00,87.00,86.67,87.00,85.50,87.82,85.50,85.50,87.82
25.00,88.91,89.24,87.00,85.50,85.50,87.09,84.00,84.00,87.94,85.50,85.50,87.09,85.50,85.50,87.42,85.50,85.50,87.42,85.50,85.50,87.09,85.50,85.50,87.09
25.00,88.85,88.48,87.00,85.50,85.50,87.42,84.00,85.50,87.42,85.50,85.50,87.51,85.50,85.50,87.51,85.50,85.50,87.94,85.50,85.50,86.67,85.50,85.50,87.42
25.00,88.81,88.64,88.50,85.50,85.50,87.51,85.50,85.50,86.67,85.50,85.50,87.09,85.50,85.50,86.67,85.50,85.50,87.09,85.50,85.50,87.09,85.50,85.50,87.09
25.00,88.98,89.48,90.00,87.00,87.00,86.25,87.00,87.00,86.25,87.00,87.00,86.67,87.00,87.00,86.25,87.00,87.00,86.67,87.00,87.00,86.25,87.00,87.00,86.25
25.00,89.19,88.24,91.50,88.50,88.50,87.09,88.50,88.50,86.67,88.50,88.50,85.02,88.50,88.50,87.09,88.50,88.50,87.51,88.50,88.50,87.09,88.50,88.50,87.09
25.00,89.36,88.60,90.00,88.50,88.50,86.25,88.50,88.50,87.03,88.50,88.50,87.09,88.50,88.50,86.25,88.50,88.50,85.84,88.50,88.50,86.67,88.50,88.50,86.67
25.00,89.66,89.35,93.00,87.62,87.62,87.42,87.62,87.62,87.03,87.62,87.62,86.64,87.62,87.62,86.25,87.31,87.31,86.64,87.62,87.62,87.03,87.62,87.62,86.64
