47.00,107.81,108.95,108.00,103.50,103.50,106.40,103.50,103.50,106.40,103.50,103.50,106.02,103.50,103.50,106.67,103.50,103.50,106.67,103.50,103.50,106.40,105.00,105.00,106.40
47.00,108.08,108.41,106.50,103.50,103.50,106.02,103.50,103.50,106.02,103.50,103.50,105.64,103.50,103.50,105.86,103.50,103.50,105.86,103.50,103.50,106.02,103.50,103.50,106.02
47.00,108.24,108.25,106.50,103.50,103.50,105.06,103.50,103.50,105.06,103.50,103.50,104.66,103.50,103.50,104.27,103.50,103.50,104.66,103.50,103.50,105.06,103.50,103.50,105.06
47.00,108.56,107.74,108.00,105.00,105.00,103.88,105.00,105.00,103.88,105.00,105.00,104.66,105.00,105.00,104.89,105.00,105.00,104.89,105.00,105.00,103.88,105.00,105.00,103.88
47.00,108.68,107.78,108.00,105.00,105.00,104.27,105.00,105.00,103.88,105.00,105.00,104.27,105.00,105.00,103.88,105.00,105.00,104.27,105.00,105.00,104.27,105.00,105.00,104.27
47.00,108.67,109.27,108.00,105.00,105.00,105.64,105.00,105.00,105.64,106.50,106.50,105.64,105.00,105.00,105.86,106.50,106.50,105.86,105.00,105.00,105.64,105.00,105.00,105.64
47.00,108.89,110.06,109.50,106.50,106.50,106.79,105.00,105.00,106.79,106.50,106.50,106.79,106.50,106.50,107.08,106.50,106.50,107.08,105.00,105.00,106.79,105.00,105.00,106.79
47.00,109.19,110.49,111.00,106.50,106.50,107.49,106.50,106.50,107.91,106.50,106.50,107.49,106.50,106.50,106.79,106.50,106.50,106.79,106.50,106.50,107.91,106.50,106.50,107.49
47.00,109.60,110.78,112.50,108.00,108.00,108.35,108.00,108.00,107.91,108.00,108.00,108.35,108.00,108.00,107.96,108.00,108.00,107.56,108.00,108.00,108.35,108.00,108.00,107.91
47.00,110.22,111.23,112.50,109.50,109.50,107.96,109.50,109.50,107.96,109.50,109.50,107.56,109.50,109.50,107.91,109.50,109.50,107.91,109.50,109.50,107.56,109.50,109.50,107.56
47.00,110.72,111.54,112.50,109.50,109.50,107.17,109.50,109.50,107.17,109.50,109.50,106.40,109.50,109.50,107.91,109.50,109.50,107.49,109.50,109.50,106.79,109.50,109.50,106.79
